name,name character_deaths,name character_predictions,allegiances,nobility,gender,has_Allegiance,is_alive,has_dead_rels,culture,mother,father,spouse,house,heir,data_poor,known_culture,known_spouse,known_heir,known_mother,known_father,num_interactions,num_people_interacted,num_interactions_dead,num_people_interacted_dead,num_hops_daenerys,num_hops_cersei,num_hops_jonsnow,pageRank,community
Jon Connington,Jon Connington,Jon Connington,House Targaryen,1,1,1.0,1,0,Stormlands,Unknown,Unknown,0,House Connington,Unknown,0,1,1,0,0,0,169.0,16.0,27.0,3.0,1.0,2.0,2.0,2.003013383736834,170.0
Lomas Estermont,,Lomas Estermont,Unknown,1,1,0.0,1,0,Stormlands,Unknown,Unknown,0,House Estermont,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2302.0
Renly Baratheon,Renly Baratheon,Renly Baratheon,House Baratheon,1,1,1.0,0,1,Stormlands,Unknown,Unknown,Margaery Tyrell,House Baratheon,Unknown,0,1,1,0,0,0,639.0,38.0,196.0,16.0,2.0,1.0,2.0,5.667212663032116,2109.0
Black Balaq,,Black Balaq,Unknown,0,1,0.0,1,0,Summer Isles,Unknown,Unknown,0,Golden Company,Unknown,1,1,1,0,0,0,3.0,1.0,,,3.0,4.0,4.0,0.2628777784237172,170.0
Chataya,Chataya,Chataya,None,0,0,0.0,1,0,Summer Isles,Unknown,Unknown,0,Chataya's brothel,Unknown,0,1,1,0,0,0,10.0,1.0,,,2.0,2.0,2.0,0.22348605335573668,170.0
Jalabhar Xho,Jalabhar Xho,Jalabhar Xho,None,1,1,0.0,1,0,Summer Isles,Unknown,Unknown,0,summer isles,Unknown,0,1,1,0,0,0,16.0,5.0,4.0,1.0,2.0,1.0,2.0,0.3772985644929578,1651.0
Kojja Mo,Kojja Mo,Kojja Mo,None,0,0,0.0,1,0,Summer Isles,Unknown,Unknown,0,Unknown,Unknown,0,1,1,0,0,0,15.0,2.0,,,4.0,3.0,2.0,0.2718449179432355,174.0
Quhuru Mo,Quhuru Mo,Quhuru Mo,None,0,1,0.0,1,0,Summer Isles,Unknown,Unknown,0,Unknown,Unknown,0,1,1,0,0,0,8.0,2.0,,,4.0,3.0,2.0,0.24450859520584348,174.0
Tal Toraq,Tal Toraq,Tal Toraq,House Targaryen,0,1,1.0,1,0,Summer Isles,Unknown,Unknown,0,House Targaryen,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,183.0
Xhondo,Xhondo,Xhondo,None,0,1,0.0,1,0,Summer Isles,Unknown,Unknown,0,Unknown,Unknown,0,1,1,0,0,0,22.0,2.0,,,4.0,3.0,2.0,0.40110825906158426,174.0
Loras Tyrell,Loras Tyrell,Loras Tyrell,House Tyrell,1,1,1.0,1,1,Reach,Unknown,Unknown,0,House Tyrell,Unknown,0,1,1,0,0,0,329.0,28.0,85.0,8.0,2.0,1.0,2.0,2.59801365621388,1651.0
Alequo Adarys,,Alequo Adarys,Unknown,0,1,0.0,0,0,Tyroshi,Unknown,Unknown,0,Band of Nine,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,484.0
Collio Quaynis,,Collio Quaynis,Unknown,0,1,0.0,1,0,Tyroshi,Unknown,Unknown,0,Unknown,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,257.0
Daario Naharis,Daario Naharis,Daario Naharis,House Targaryen,0,1,1.0,1,0,Tyroshi,Unknown,Unknown,0,Stormcrows,Unknown,0,1,1,0,0,0,196.0,19.0,18.0,5.0,1.0,2.0,3.0,2.1232388699427247,1832.0
Greenbeard,,Greenbeard,Unknown,1,1,0.0,1,0,Tyroshi,Unknown,Unknown,0,Brotherhood without banners,Unknown,1,1,1,0,0,0,44.0,7.0,,,3.0,2.0,2.0,0.5639772890368477,872.0
Ollo Lophand,Ollo Lophand,Ollo Lophand,Night's Watch,0,1,1.0,0,0,Tyroshi,Unknown,Unknown,0,Night's Watch,Unknown,0,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,257.0
Racallio Ryndoon,,Racallio Ryndoon,Unknown,0,1,0.0,1,0,Tyroshi,Unknown,Unknown,0,Kingdom of the Three Daughters,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2164.0
Roro Uhoris,,Roro Uhoris,Unknown,0,1,0.0,1,0,Tyroshi,Unknown,Unknown,0,Unknown,Unknown,1,1,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,257.0
Abelar Hightower,,Abelar Hightower,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Hightower,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2215.0
Addam Frey,,Addam Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Addam Marbrand,Addam Marbrand,Addam Marbrand,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Marbrand,Unknown,0,0,1,0,0,0,56.0,12.0,18.0,5.0,2.0,1.0,2.0,0.6261442818678915,170.0
Addam Osgrey,,Addam Osgrey,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Addison Hill,,Addison Hill,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Swyft,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2140.0
Adrack Humble,Adrack Humble,,House Greyjoy,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Aegon Frey (Jinglebell),Aegon Frey (Jinglebell),,None,1,1,0.0,0,1,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Aegon Frey (son of Aenys),,Aegon Frey (son of Aenys),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Aegon Frey (son of Stevron),,Aegon Frey (son of Stevron),Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,18.0,4.0,12.0,3.0,3.0,2.0,2.0,0.3196284585690592,596.0
Aegon I Targaryen,,Aegon I Targaryen,Unknown,1,1,0.0,0,1,Unknown,Valaena Velaryon,Aerion Targaryen,0,House Targaryen,Aenys Targaryen,1,0,1,1,1,1,41.0,14.0,15.0,7.0,1.0,2.0,2.0,0.8581787448958492,466.0
Aegon II Targaryen,,Aegon II Targaryen,Unknown,1,1,0.0,0,1,Unknown,Alicent Hightower,Viserys I Targaryen,0,House Targaryen,Jaehaerys Targaryen,1,0,1,1,1,1,0.0,3.0,0.0,2.0,4.0,3.0,4.0,0.15000000000000002,2133.0
Aegon IV Targaryen,,Aegon IV Targaryen,Unknown,1,1,0.0,0,1,Unknown,Unknown,Unknown,0,House Targaryen,Daeron II Targaryen,1,0,1,1,0,0,0.0,3.0,0.0,3.0,2.0,3.0,3.0,0.15000000000000002,468.0
Aegon Targaryen,Aegon Targaryen,,House Targaryen,1,1,1.0,1,1,Unknown,Unknown,Unknown,0,House Targaryen,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,466.0
Aegon V Targaryen,Aemon Targaryen (son of Maekar I),Aegon V Targaryen,Night's Watch,1,1,1.0,0,1,Unknown,Dyanna Dayne,Maekar I Targaryen,0,House Targaryen,Duncan Targaryen,0,0,1,1,1,1,6.0,5.0,0.0,3.0,3.0,3.0,2.0,0.20112606105394665,174.0
Aegor Rivers,,Aegor Rivers,Unknown,1,1,0.0,0,1,Unknown,Unknown,Unknown,Calla Blackfyre,House Bracken,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,2107.0
Aelinor Penrose,,Aelinor Penrose,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Aerys I Targaryen,House Penrose,Unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,0.15000000000000002,2273.0
Aemma Arryn,,Aemma Arryn,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,Viserys I Targaryen,House Arryn,Unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.0,6.0,5.0,6.0,0.15000000000000002,198.0
Aemon Costayne,Aemon Costayne,Aemon Costayne,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Costayne,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2204.0
Aemon Rivers,,Aemon Rivers,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Aenys Frey,Aenys Frey,Aenys Frey,None,1,0,0.0,0,0,Unknown,Unknown,Unknown,Tyana Wylde,House Frey,Unknown,0,0,1,0,0,0,19.0,5.0,,,3.0,2.0,2.0,0.459787016705377,1630.0
Aenys I Targaryen,,Aenys I Targaryen,Unknown,1,1,0.0,0,1,Unknown,Rhaenys Targaryen,Aegon I Targaryen,0,House Targaryen,Aegon Targaryen,1,0,1,1,1,1,0.0,5.0,0.0,4.0,2.0,3.0,3.0,0.15000000000000002,466.0
Aerys I Targaryen,,Aerys I Targaryen,Unknown,1,1,0.0,0,1,Unknown,Mariah Martell,Daeron II Targaryen,0,House Targaryen,Rhaegel Targaryen,1,0,1,1,1,1,3.0,5.0,0.0,2.0,2.0,2.0,2.0,0.17019514992862236,2109.0
Aerys II Targaryen,,Aerys II Targaryen,Unknown,1,1,0.0,0,1,Unknown,Shaera Targaryen,Jaehaerys II Targaryen,0,House Targaryen,Rhaegar Targaryen,1,0,1,1,1,1,184.0,22.0,86.0,13.0,2.0,1.0,2.0,2.2084053917322306,2109.0
Aethan,Aethan,Aethan,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Aggar,Aggar,Aggar,House Greyjoy,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Greyjoy,Unknown,0,0,1,0,0,0,13.0,4.0,6.0,2.0,3.0,3.0,3.0,0.8757642018608749,72.0
Alan of Rosby,Alan of Rosby,,Night's Watch,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Alaric of Eysen,,Alaric of Eysen,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Alayaya,Alayaya,Alayaya,None,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Chataya's brothel,Unknown,0,0,1,0,0,0,16.0,4.0,,,2.0,1.0,2.0,0.4294243529904634,170.0
Albar Royce,Albar Royce,Albar Royce,House Arryn,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Royce of the Gates of the Moon,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2165.0
Albett,Albett,Albett,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,11.0,3.0,3.0,1.0,3.0,2.0,1.0,0.26024400348542265,174.0
Alerie Hightower,Alerie Hightower,Alerie Hightower,House Tyrell,1,0,1.0,1,0,Unknown,Unknown,Unknown,Mace Tyrell,House Hightower,Unknown,0,0,1,0,0,0,6.0,2.0,,,2.0,2.0,3.0,0.19306412593286953,1651.0
Alesander Frey,,Alesander Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Alesander Staedmon,Alesander Staedmon,Alesander Staedmon,House Baratheon,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Staedmon,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2304.0
Alester Florent,Alester Florent,Alester Florent,House Baratheon,1,1,1.0,0,0,Unknown,Unknown,Unknown,Melara Crane,House Florent,Unknown,0,0,1,0,0,0,41.0,8.0,7.0,2.0,3.0,2.0,2.0,0.5740893636248076,77.0
Alester Norcross,,Alester Norcross,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Norcross,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2268.0
Alester Oakheart,,Alester Oakheart,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Oakheart,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2217.0
Alicent Hightower,,Alicent Hightower,Unknown,1,0,0.0,0,1,Unknown,Unknown,Unknown,Viserys I Targaryen,House Hightower,Unknown,1,0,1,0,0,0,0.0,2.0,0.0,2.0,5.0,4.0,5.0,0.15000000000000002,2133.0
Alla Tyrell,Alla Tyrell,Alla Tyrell,House Tyrell,1,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,0,0,1,0,0,0,43.0,5.0,,,3.0,2.0,2.0,0.5847993814502842,243.0
Allard Seaworth,Allard Seaworth,Allard Seaworth,House Baratheon,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Seaworth,Unknown,0,0,1,0,0,0,13.0,3.0,,,3.0,2.0,2.0,0.38871716839494175,77.0
Alliser Thorne,Alliser Thorne,Alliser Thorne,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Thorne,Unknown,0,0,1,0,0,0,159.0,15.0,39.0,5.0,2.0,2.0,1.0,1.4716351651586594,174.0
Allyria Dayne,,Allyria Dayne,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Dayne,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2152.0
Alyce,,Alyce,Unknown,0,0,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2505.0
Alyce Graceford,,Alyce Graceford,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Graceford,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2308.0
Alyn,Alyn,Alyn,House Stark,0,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Stark,Unknown,0,0,1,0,0,0,32.0,5.0,22.0,3.0,2.0,2.0,2.0,0.41644660616293555,2109.0
Alyn Ambrose,Alyn Ambrose,Alyn Ambrose,House Tyrell,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Ambrose,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2225.0
Alyn Cockshaw,,Alyn Cockshaw,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,0,House Cockshaw,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2307.0
Alyn Connington,,Alyn Connington,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Connington,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2182.0
Alyn Frey,,Alyn Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Alyn Haigh,,Alyn Haigh,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Haigh,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2310.0
Alyn Hunt,,Alyn Hunt,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Hunt,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2219.0
Alyn Stackspear,Alyn Stackspear,Alyn Stackspear,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Stackspear,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2309.0
Alys Arryn,,Alys Arryn,Unknown,1,0,0.0,1,1,Unknown,Unknown,Unknown,Elys Waynwood,House Arryn,Unknown,1,0,1,0,0,0,7.0,3.0,3.0,2.0,2.0,2.0,3.0,0.5134115912369452,2109.0
Alys Frey,,Alys Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Jared Frey,House Frey,Unknown,1,0,1,0,0,0,0.0,1.0,0.0,1.0,5.0,4.0,5.0,0.15000000000000002,1690.0
Alysanne Bracken,,Alysanne Bracken,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Bracken,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,48.0
Alysanne Bulwer,,Alysanne Bulwer,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Bulwer,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2230.0
Alysanne Hightower,,Alysanne Hightower,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Arthur Ambrose,House Hightower,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1094.0
Alysanne Lefford,,Alysanne Lefford,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Lefford,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2283.0
Alysanne Osgrey,,Alysanne Osgrey,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,0,House Osgrey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2144.0
Alysanne Targaryen,,Alysanne Targaryen,Unknown,1,0,0.0,0,0,Unknown,Alyssa Velaryon,Aenys I Targaryen,0,House Targaryen,Unknown,1,0,1,0,1,1,0.0,2.0,0.0,1.0,3.0,4.0,4.0,0.15000000000000002,2071.0
Alyssa Arryn,,Alyssa Arryn,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Arryn,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2141.0
Alyssa Blackwood,,Alyssa Blackwood,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,Walder Frey,House Blackwood,Unknown,1,0,1,0,0,0,0.0,1.0,,,3.0,2.0,3.0,0.15000000000000002,53.0
Alyx Frey,Alyx Frey,Alyx Frey,None,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Amabel,,Amabel,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Whent,Unknown,1,0,1,0,0,0,10.0,2.0,4.0,1.0,3.0,2.0,2.0,0.3398420079465722,1637.0
Amarei Crakehall,,Amarei Crakehall,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,Walder Frey,House Crakehall,Unknown,1,0,1,0,0,0,0.0,1.0,,,3.0,2.0,3.0,0.15000000000000002,2178.0
Ambrose Butterwell,,Ambrose Butterwell,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,Lady,House Butterwell,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,2089.0
Amerei Frey,,Amerei Frey,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Pate of the Blue Fork,House Frey,Unknown,1,0,1,0,0,0,20.0,4.0,0.0,1.0,3.0,2.0,2.0,0.32125943466089674,1651.0
Amory Lorch,Amory Lorch,Amory Lorch,House Lannister,1,1,1.0,0,0,Unknown,Unknown,Unknown,0,House Lorch,Unknown,0,0,1,0,0,0,105.0,20.0,63.0,10.0,2.0,1.0,2.0,0.9371641919948163,1761.0
Anders Yronwood,,Anders Yronwood,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Yronwood,Unknown,1,0,1,0,0,0,7.0,2.0,7.0,2.0,2.0,2.0,3.0,0.21990263278130445,1767.0
Andrew Estermont,Andrew Estermont,Andrew Estermont,House Baratheon,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Estermont,Unknown,0,0,1,0,0,0,11.0,3.0,,,3.0,3.0,3.0,0.4647053863474867,77.0
Andrey Charlton,,Andrey Charlton,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Charlton,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2222.0
Andros Brax,,Andros Brax,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,0,House Brax,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,596.0
Androw Frey,,Androw Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Anguy,Anguy,Anguy,None,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Brotherhood without banners,Unknown,0,0,1,0,0,0,81.0,9.0,7.0,2.0,3.0,2.0,2.0,0.9998657694319263,872.0
Annara Farring,,Annara Farring,Unknown,1,0,0.0,1,0,Unknown,Unknown,Unknown,Walder Frey,House Farring,Unknown,1,0,1,0,0,0,0.0,1.0,,,3.0,2.0,3.0,0.15000000000000002,2312.0
Antario Jast,Antario Jast,Antario Jast,House Lannister,1,1,1.0,1,0,Unknown,Unknown,Unknown,Lanna Lannister,House Jast,Unknown,0,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,162.0
Anvil Ryn,Anvil Ryn,,None,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Anya Waynwood,Anya Waynwood,Anya Waynwood,House Arryn,1,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Waynwood,Unknown,0,0,1,0,0,0,44.0,7.0,,,3.0,2.0,3.0,0.8952798145357517,1956.0
Archibald Yronwood,Archibald Yronwood,Archibald Yronwood,House Martell,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Yronwood,Unknown,0,0,1,0,0,0,43.0,4.0,26.0,2.0,2.0,3.0,4.0,0.7102185690891929,1767.0
Ardrian Celtigar,Ardrian Celtigar,Ardrian Celtigar,House Baratheon,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Celtigar,Unknown,0,0,1,0,0,0,5.0,1.0,5.0,1.0,4.0,3.0,3.0,0.34195967248670067,77.0
Argrave the Defiant,,Argrave the Defiant,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Butterwell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2223.0
Arlan of Pennytree,,Arlan of Pennytree,Unknown,0,1,0.0,0,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,1794.0
Armond Caswell,,Armond Caswell,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Caswell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2236.0
Arneld,Arneld,Arneld,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Arnell,,Arnell,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Arrec Durrandon,,Arrec Durrandon,Unknown,0,1,0.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Arlan V Durrandon,1,0,1,1,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,2136.0
Arron,Arron,Arron,Night's Watch,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Night's Watch,Unknown,0,0,1,0,0,0,14.0,3.0,,,4.0,3.0,2.0,0.4085521923261694,174.0
Arron Qorgyle,Arron Qorgyle,Arron Qorgyle,House Martell,1,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Qorgyle,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2224.0
Arryk (guard),,Arryk (guard),Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Tyrell,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,52.0
Arryk (Guard),Arryk (Guard),,House Tyrell,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,Unknown,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,,
Arthur Ambrose,,Arthur Ambrose,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Alysanne Hightower,House Ambrose,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1094.0
Arwood Frey,,Arwood Frey,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Ryella Royce,House Frey,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1516.0
Arwyn Frey,Arwyn Frey,Arwyn Frey,None,1,0,0.0,1,0,Unknown,Unknown,Unknown,0,House Frey,Unknown,0,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,45.0
Arwyn Oakheart,Arwyn Oakheart,Arwyn Oakheart,House Tyrell,1,0,1.0,1,0,Unknown,Unknown,Unknown,0,House Oakheart,Unknown,0,0,1,0,0,0,3.0,1.0,,,3.0,3.0,3.0,0.1860789987273165,2469.0
Ashara Dayne,,Ashara Dayne,Unknown,1,0,0.0,0,0,Unknown,Unknown,Unknown,0,House Dayne,Unknown,1,0,1,0,0,0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,0.18275588551041447,1742.0
Aubrey Ambrose,,Aubrey Ambrose,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,0,House Ambrose,Unknown,1,0,1,0,0,0,,,,,10.0,10.0,10.0,0.15000000000000002,2225.0
Axell Florent,Axell Florent,Axell Florent,House Baratheon,1,1,1.0,1,1,Unknown,Unknown,Unknown,0,House Florent,Unknown,0,0,1,0,0,0,98.0,10.0,4.0,1.0,3.0,2.0,1.0,1.1736041431780906,77.0
Baelor Hightower,,Baelor Hightower,Unknown,1,1,0.0,1,0,Unknown,Unknown,Unknown,Rhonda Rowan,House Hightower,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,1101.0
Baelor I Targaryen,,Baelor I Targaryen,Unknown,0,1,0.0,0,1,Unknown,Daenaera Velaryon,Aegon III Targaryen,0,Unknown,Unknown,1,0,1,0,1,1,14.0,7.0,0.0,3.0,2.0,1.0,2.0,0.24646066534915012,618.0
Baelor Targaryen (son of Daeron II),,Baelor Targaryen (son of Daeron II),Unknown,1,1,0.0,0,1,Unknown,Unknown,Unknown,Jena Dondarrion,House Targaryen,Unknown,1,0,1,0,0,0,0.0,1.0,,,10.0,10.0,10.0,0.15000000000000002,2080.0
Ballabar,Ballabar,Ballabar,House Lannister,0,1,1.0,1,0,Unknown,Unknown,Unknown,0,House Redwyne,Unknown,0,0,1,0,0,0,23.0,3.0,,,2.0,2.0,2.0,0.4827478996594437,170.0
Balman Byrch,,Balman Byrch,Unknown,1,1,0.0,0,0,Unknown,Unknown,Unknown,Falyse Stokeworth,House Byrch,Unknown,1,0,1,0,0,0,24.0,3.0,10.0,1.0,2.0,1.0,2.0,0.3621325544721913,1651.0
